665,560,490,n,oc
0.590261,0.673395,0.777518,1.1,8.3
0.55169,0.667745,0.80439,0.8,13.8
0.661873,0.907799,1.054242,1.6,15.4
0.464319,0.522657,0.638823,1.3,8
0.613713,0.745756,0.896563,1.4,16.9
0.455414,0.539557,0.667025,1,11.1
0.586816,0.66574,0.806908,1.1,11.8
0.674713,0.825723,0.982733,1.1,9.5
0.504783,0.628839,0.771708,0.9,7.6
0.555279,0.685042,0.815765,1,13.1
0.642896,0.786535,0.936838,1.2,10.5
0.424269,0.533865,0.676538,0.8,6.8
0.627959,0.703778,0.794547,0.9,8.8
0.760339,0.817852,0.878495,1.2,12.6
0.348155,0.432324,0.527058,2,26.7
0.612123,0.69771,0.79178,1.3,23.2
0.678463,0.762165,0.874344,2.2,21.8
0.517509,0.688934,0.841932,1.8,22.8
0.448787,0.548284,0.661893,1.2,2.2
0.443289,0.548355,0.653461,1.4,22.7
0.66005,0.86711,1.018491,1.2,6.2
0.426292,0.511339,0.675034,0.6,24.9
0.506056,0.597094,0.692879,1.5,13.8
0.55434,0.63233,0.766863,0.7,6
0.447988,0.534187,0.667201,0.8,6.4
0.545424,0.6236,0.716523,1,5.1
0.68831,0.82533,0.949639,1.3,12
0.77324,0.866389,0.96024,1.2,11.7
0.64266,0.726439,0.802967,1.6,13.4
0.728488,0.802943,0.85752,1.3,10.4
0.794696,0.869437,0.939082,1.1,14.3
0.66823,0.754902,0.855264,1.4,18.6
0.706653,0.772211,0.821086,1,11.8
0.751013,0.822287,0.88118,0.7,6.9
0.671619,0.860168,1.023786,1.4,15.4
0.723459,0.78991,0.911846,0.8,7.7
0.679771,0.962516,1.121053,1.7,26.1
0.581572,0.726536,0.862046,1.5,17.3
0.65583,0.740486,0.833517,0.9,10.2
0.609781,0.733844,0.841777,1.3,12.1
0.453711,0.578539,0.705028,1.2,6.1
0.71827,0.802115,0.905704,1.1,8.3
0.412697,0.492284,0.611994,1.1,8.4
0.531818,0.632143,0.755695,1.2,14.4
0.682668,0.756272,0.892608,1,9.2
0.555765,0.648437,0.765739,2,25.5
0.766516,0.844055,0.95235,1,2.1
0.590347,0.662166,0.75298,1.6,24.7
0.572262,0.68454,0.797526,1.2,9.4
0.550645,0.632914,0.714877,2,11
0.53565,0.660353,0.778881,1.4,5.8
0.816575,0.952972,1.068247,1.5,13.9
0.638727,0.855008,1.035696,0.8,7
0.466146,0.631684,0.780896,1.2,7.2
0.733271,0.848972,0.950797,1,8.4
0.608122,0.86099,1.029176,1.2,12.3
0.672081,0.922683,1.076828,0.8,6
0.408715,0.491304,0.565827,1,8.5
0.540708,0.663902,0.778005,1.4,10.9
0.710116,0.939532,1.089436,1.7,14.8
0.538074,0.629653,0.717093,1.3,10.8
0.574555,0.723678,0.852603,1.7,19.7
0.579292,0.686948,0.800346,1.2,8.7
0.509543,0.609071,0.704462,2,13.3
0.658063,0.86914,1.040518,0.8,8.1
0.558305,0.67106,0.809513,1,12.1
0.40791,0.510165,0.647312,2,21.9
0.589892,0.838843,1.004642,1.4,10.1
0.79972,0.871572,0.982182,1.3,12.5
0.742288,0.846581,0.973078,1.2,8.6
0.681952,0.768005,0.879454,1.3,12.3
0.598015,0.725811,0.859774,0.8,7.7
0.945693,1.069256,1.140636,7.4,89.7
0.848339,1.004989,1.101093,6.4,77.8
0.786652,0.959478,1.077552,3.6,42
0.884903,1.033624,1.110189,3.2,55.1
0.654744,0.795609,0.935943,2.1,19.6
0.762129,0.902151,0.993595,4.3,41.3
0.775373,0.938187,1.039404,3.6,58.6
0.756987,0.905651,1.00577,2.7,26.9
0.649449,0.796163,0.93331,5,45.1
0.585421,0.711955,0.833166,2.7,26.6
0.719141,0.865093,0.993464,2.1,22
0.799122,0.955018,1.068301,4.9,55.3
0.730878,0.872266,0.972367,3.5,47
0.652591,0.815307,0.959438,3.2,30.7
0.684672,0.856071,1.012269,3.2,28.2
0.908695,1.04925,1.133603,4.5,52.2
0.7097,0.847437,0.969132,4.4,41.3
0.644657,0.788793,0.906142,6.4,64.3
0.861806,1.004162,1.102371,5.4,55.5
0.861149,1.002277,1.099895,3.4,46.2
0.839075,1.033823,1.146714,4.6,81.4
0.753401,0.899673,1.010859,3.9,39.5
0.862927,1.012811,1.105601,5.3,83.5
0.847632,0.979828,1.056682,4.9,50.5
0.789722,0.951768,1.065328,3,31.4
0.928462,1.062535,1.141302,4.2,54
0.90543,1.019283,1.09567,3.8,51.2
0.539796,0.67935,0.8664,3.7,32
0.662902,0.796421,0.958734,3.8,37.2
0.715487,0.875569,0.980492,3,51.2
0.646236,0.810619,0.963855,3.6,42.1
0.82759,0.973511,1.077574,3,44.9
0.65368,0.80208,0.925954,2.8,28.3
0.936501,1.024349,1.084875,6.7,101.5
0.807917,0.973837,1.08083,6.1,68
0.848752,1.012369,1.116734,4.7,71
0.480915,0.564833,0.65655,1.5,9.4
0.482738,0.608203,0.793911,1.5,5.5
0.464793,0.55682,0.746524,1.2,1.6
0.519132,0.645779,0.796751,1.4,22.7
0.463131,0.585019,0.744479,1.8,16
0.586399,0.735865,0.893536,2.3,21.1
0.483835,0.648194,0.813686,1,21.5
0.573178,0.668723,0.758538,1.6,11.9
0.486008,0.613176,0.801904,0.9,6.4
0.577834,0.678583,0.803926,1.9,17.9
0.541556,0.688252,0.827749,1.6,19.1
0.423944,0.548907,0.689118,1,13.4
0.551869,0.697982,0.857892,2.2,17.6
0.413014,0.545677,0.717885,1.7,12.9
0.480855,0.57659,0.665723,2.3,21.6
0.44765,0.591603,0.753157,0.9,22.4
0.464106,0.596434,0.754436,1,27.1
0.606746,0.752844,0.880015,3.1,30.2
0.468862,0.640329,0.776812,1.3,13.9
0.679914,0.798645,0.917055,7.8,85
0.460171,0.579724,0.732366,3.1,25.9
0.44567,0.582073,0.73704,0.8,27.8
0.420879,0.54816,0.708651,1.1,34
0.521884,0.634387,0.731623,2.3,13.2
0.435103,0.539104,0.684037,2,21
0.591471,0.739456,0.880812,1.7,10.3
0.527875,0.666111,0.810609,1.6,7.3
0.427738,0.550876,0.708366,1.1,14.8
0.485098,0.620994,0.761311,1.6,8.2
0.466392,0.602792,0.751503,2,29.1
0.521084,0.6508,0.78661,2.1,20.4
0.454545,0.596727,0.759653,1,27.7
0.459838,0.607475,0.772956,1.1,27.7
0.647986,0.817052,0.964335,2.6,22.9
0.509349,0.596012,0.760376,1.9,20.5
0.585997,0.709532,0.864905,2.2,17.9
0.487006,0.618239,0.730451,2,18.8
0.601837,0.746713,0.896502,2.4,22.3
0.475869,0.585945,0.757518,1.3,8.3
0.522516,0.645189,0.774465,1,16.9
0.459338,0.605202,0.767745,0.9,30.3
0.495884,0.613207,0.72585,1.3,13.3
0.564658,0.637931,0.716805,1.9,17.9
0.423187,0.484471,0.574215,0.8,12.2
0.513229,0.615736,0.716999,2,22.3
0.584797,0.685315,0.788203,1.7,19.9
0.494779,0.569176,0.653964,1.3,13
0.4772,0.610254,0.75737,2.3,23
0.510292,0.601749,0.730295,2,17.2
0.512926,0.625566,0.790368,2.6,14.2
0.515346,0.589326,0.729511,1.6,12.3
0.510388,0.636025,0.796998,2.2,21.6
0.489112,0.642874,0.800073,1.8,16.4
0.683126,0.807868,0.916502,2.7,26.8
0.730037,0.850018,0.944823,3.4,30.8
0.752799,0.88834,0.977794,2.2,24.9
0.611924,0.744772,0.8651,1,15.8
0.748405,0.901202,1.023672,1.7,21.8
0.527928,0.644054,0.773121,0.9,14.6
0.729781,0.952211,1.09442,1.3,11.2
0.646284,0.880319,1.050877,0.8,5.8
0.481268,0.611317,0.747244,1.5,13.9
0.699629,0.819057,0.950933,1.9,19.4
0.40036,0.477715,0.5659,2.4,17.9
0.425161,0.50271,0.618285,1.9,7
0.476184,0.57956,0.699537,1.4,16.1
0.329645,0.391103,0.49273,0.6,7.4
0.513248,0.66262,0.810581,1.3,17.8
0.48905,0.606122,0.735376,0.9,15.9
0.786657,1.004051,1.131235,1,10.3
0.680713,0.809829,0.931036,1.4,10.8
0.765642,0.999475,1.124341,0.8,7.9
0.519917,0.671293,0.84199,0.7,5.7
0.501939,0.613526,0.744453,1.5,14.6
0.7052,0.857035,0.993948,1.6,15.6
0.645447,0.833086,1.01863,1.4,13.5
0.652398,0.894322,1.076114,1.4,11.5
0.640046,0.810041,0.995101,0.9,7.9
0.539878,0.736297,0.918399,2,15.2
0.491946,0.64677,0.820348,1.1,7.8
0.506367,0.649435,0.781074,1.2,3.3
0.554922,0.700067,0.856025,1.1,6.1
0.589569,0.704351,0.844773,1.6,13.3
0.582834,0.745719,0.911794,1.1,12.1
0.619167,0.778056,0.945984,0.9,7.5
0.61026,0.753662,0.886633,2.6,23.4
0.457782,0.560083,0.680598,0.9,7.8
0.349303,0.406276,0.496201,1.3,7.2
0.507087,0.667914,0.850395,0.6,4.1
0.482028,0.616402,0.744807,1.4,14.7
0.524875,0.66294,0.781651,1.1,12.8
0.705181,0.811914,0.936681,1.1,11.2
0.468372,0.580644,0.703539,1.5,13.6
0.489221,0.624636,0.75255,1,10.3
0.678945,0.773308,0.905959,1.9,15.6
0.265985,0.32852,0.434199,1.1,13.3
0.430021,0.512381,0.620307,1.7,57.3
0.474351,0.55726,0.669807,1.6,6.8
0.674229,0.869091,1.020995,1,10.7
0.582701,0.729572,0.862141,2.3,29
0.477684,0.564682,0.662563,0.9,18.1
0.599535,0.817314,1.003707,0.7,7
0.567083,0.689057,0.817485,0.8,9.8
0.64705,0.767365,0.91902,1.6,16.7
0.42538,0.500445,0.585866,1.5,26
0.512257,0.623512,0.747447,2.4,26.5
0.554654,0.745272,0.93277,1.3,16.2
0.527652,0.709862,0.917444,1.4,12.9
0.551266,0.727587,0.892735,0.7,8.4
0.694726,0.798685,0.946573,1.5,17.4
0.534805,0.707796,0.917718,1.3,13
0.635806,0.830696,0.981964,0.9,8
0.502919,0.615139,0.727594,1,12.4
0.737944,0.898848,1.028825,1.3,14.9
0.549196,0.74788,0.93683,0.8,7.6
0.495509,0.648919,0.824227,1.6,12.8
0.465905,0.583102,0.727751,2,19.7
0.564827,0.719616,0.871872,1.8,17
0.544684,0.699049,0.853393,0.9,9
0.466888,0.600878,0.743634,0.6,4
0.649908,0.803565,0.950386,3.5,36.8
0.547571,0.701864,0.84068,2.2,25.4
0.584201,0.717316,0.857147,1.7,12.8
0.667946,0.793955,0.935551,2.6,23.2
0.5946,0.721996,0.8612,1.3,12.1
0.590459,0.725703,0.870227,2.3,20.5
0.648409,0.827547,0.962193,2.2,22.9
0.564736,0.738692,0.936799,1.2,12.1
0.563765,0.728243,0.875103,1.4,14.1
0.500836,0.610535,0.828504,1.1,3.7
0.565118,0.710076,0.921764,1,5.3
0.540012,0.652995,0.854093,1.9,15.1
0.559939,0.676739,0.887802,1.4,8.4
0.480659,0.612843,0.817856,1.4,11.6
0.598699,0.737379,0.935121,1.1,8.5
0.534431,0.645738,0.848254,1.3,9.6
0.49358,0.621553,0.851267,1.3,7.1
0.491109,0.611723,0.853898,0.9,7.4
0.446404,0.517028,0.60965,1.7,17.8
0.494244,0.594569,0.770984,1.2,6.7
0.419803,0.51621,0.68457,1.5,10.9
0.501405,0.586848,0.721035,1.2,9.7
0.60503,0.771098,0.91536,3.4,21.3
0.597228,0.816646,0.999547,1.1,9.4
0.53345,0.661818,0.856924,1,6.2
0.589914,0.752199,0.975817,1.1,4.8
0.545033,0.718591,0.90704,1.6,11.2
0.549683,0.713774,0.913899,0.9,6.5
0.611545,0.843975,1.039075,0.9,5.2
0.528743,0.669335,0.898044,0.7,3.2
0.456592,0.577138,0.786139,1.1,5.5
0.599146,0.838312,1.025265,1.1,7.1
0.547947,0.758702,0.974839,0.6,2.8
0.554514,0.688124,0.880027,0.9,6.4
0.621176,0.77362,0.949466,1.4,11
0.629664,0.732638,0.912538,1.4,10.4
0.553527,0.696048,0.902384,1.4,9.3
0.524274,0.68097,0.901332,1.5,10.7
0.431215,0.536232,0.778005,0.9,4.9
0.542468,0.681015,0.910024,1.1,8.2
0.506397,0.618452,0.831795,1,7.8
0.503862,0.611637,0.823651,1.3,11.8
0.519411,0.624058,0.863422,1.4,12
0.515959,0.604776,0.792544,1.3,8.2
0.567688,0.745706,0.936442,1.9,17.2
0.481427,0.644238,0.83544,0.9,5.7
0.443992,0.579597,0.794853,1.7,11.5
0.51682,0.633759,0.86104,1.2,3.1
0.462957,0.584813,0.824331,0.7,1.7
0.560694,0.790803,0.983282,1,7.2
0.575126,0.743126,0.949795,0.9,5.3
0.667529,0.784374,0.936407,1.1,10.4
0.590748,0.805644,0.983531,1.3,8.6
0.572105,0.759345,0.927745,1,8.1
0.579743,0.836319,1.035623,0.8,5.4
0.506509,0.674077,0.911636,0.7,4.1
0.541187,0.735714,0.960884,1.3,11.9
0.499777,0.726204,0.923878,0.9,6.2
0.423008,0.588545,0.840412,0.8,13
0.600411,0.785429,0.980552,0.7,5.1
0.497204,0.646049,0.868873,0.9,4.6
0.534913,0.721865,0.911859,1,6.8
0.539965,0.698783,0.879214,1.7,15.6
0.53381,0.698817,0.900634,1,6.9
0.622383,0.804436,0.973061,0.8,4.9
0.554408,0.757099,0.95845,0.9,6.3
0.448973,0.68807,0.899728,0.6,3.7
0.579322,0.776203,1.000453,1,6.9
0.493768,0.697276,0.904988,0.9,6.7
0.542951,0.674102,0.901454,1,2.8
0.391849,0.533865,0.771913,1.1,6.7
0.614199,0.786035,0.956977,1.4,14.1
0.664789,0.792339,0.953645,1.1,9.1
0.526029,0.628133,0.872253,1,6.8
0.549463,0.676665,0.860078,1.1,9
0.483712,0.566102,0.725477,1.3,9.4
0.401831,0.509276,0.763865,1.2,6.4
0.385782,0.486199,0.709626,1.3,8.2
0.630027,0.743442,0.920999,2.1,18.2
0.509151,0.648988,0.847355,1.9,17.8
0.69958,0.816581,0.971994,3.7,28.4
0.525552,0.645439,0.859686,1,7.3
0.514415,0.649113,0.803071,2,20.8
0.488545,0.646518,0.828467,1.5,12.8
0.520166,0.686602,0.882732,1.5,10.5
0.636781,0.747697,0.878981,3.8,34.4
0.513778,0.647275,0.865167,0.9,6.4
0.571696,0.744251,0.925754,2,16.9
0.61471,0.768585,0.970021,5.3,54
0.510239,0.670134,0.896961,1.2,9.1
0.505767,0.666485,0.874321,1,7
0.548226,0.752996,0.960373,1.1,6.6
0.538849,0.672812,0.892365,1,3.4
0.643759,0.786459,0.962197,5.4,53.3
0.553367,0.728889,0.912848,1.4,16
0.492535,0.632922,0.835355,1.1,8.5
0.544692,0.751242,0.947776,1.3,15.8
0.671154,0.790295,0.93915,2.7,20.2
0.520502,0.640364,0.855837,1.6,7.1
0.511166,0.724054,0.920303,0.8,5.7
0.486417,0.652919,0.846448,1,10.3
0.460695,0.639699,0.855748,1,8.5
0.512743,0.665173,0.895645,1.5,12.8
0.451992,0.606583,0.832953,0.8,5.1
0.546273,0.711666,0.91412,0.7,6
0.558791,0.723284,0.922234,1,6.4
0.622624,0.785677,0.987945,1.3,9.3
0.449253,0.571772,0.685764,3.1,21.5
0.531963,0.677285,0.839067,1.6,13
0.674833,0.783795,0.855756,2.6,26.8
0.634027,0.782564,0.930142,1.2,9.7
0.61375,0.791195,0.942252,0.9,6.4
0.684499,0.864285,1.017831,0.7,5.4
0.471208,0.592981,0.71908,1,1
0.548872,0.708942,0.866105,0.6,3.3
0.502341,0.633537,0.756178,1,10.1
0.599894,0.796608,0.976063,0.6,3.9
0.49311,0.674235,0.862244,1,10.9
0.501347,0.615504,0.740139,1.1,9.7
0.581538,0.720639,0.865593,1.4,17
0.375797,0.500295,0.649582,0.5,6.2
0.47133,0.62287,0.81193,1.2,12.8
0.540293,0.751286,0.951108,0.7,7.3
0.645969,0.845534,0.993966,1,8.9
0.615399,0.806416,0.969577,0.9,6.2
0.632123,0.793681,0.945234,1.4,11.8
0.614615,0.781586,0.93332,1.1,8
0.438637,0.586245,0.737198,0.4,2.5
0.404324,0.585599,0.759013,0.6,8.1
0.468884,0.659605,0.872122,0.1,0.7
0.523988,0.721955,0.92382,0.7,2.9
0.623929,0.794116,0.965414,1.5,11.9
0.519877,0.833238,1.029726,0.3,2.8
0.554057,0.730744,0.894053,1,8.1
0.568033,0.735939,0.902271,1.7,17.6
0.724291,0.845822,0.945436,2.5,23.2
0.745272,0.868057,0.963238,3.2,39.7
0.763853,0.93619,1.068242,4.9,61.9
0.617964,0.707272,0.853591,1.5,12.4
0.761157,0.957573,1.100929,6.1,76.4
0.802279,0.959123,1.062619,2.8,40.4
0.742368,0.894932,1.03839,4.6,37.8
0.67006,0.841031,0.987403,3.3,32.3
0.76191,0.923558,1.041403,3.4,45.3
1.115992,1.217954,1.245593,8.1,104
1.145574,1.225723,1.245953,9.1,111.6
0.87677,1.007069,1.074529,6,63.4
0.767298,0.996897,1.146641,4,46.4
0.699237,0.837387,0.954025,3.1,30.3
0.299868,0.373638,0.535392,0.1,1.4
0.777818,0.929229,1.017439,2.7,37.7
0.98787,1.123952,1.171753,7.1,120
0.710357,0.855128,0.983333,3.3,31.9
0.592357,0.704126,0.827619,1.1,11.9
0.89281,1.057942,1.170229,5.9,72.1
0.698529,0.836041,0.937324,3.2,34.4
0.649177,0.786891,0.917892,1.5,14
1.032658,1.161299,1.22021,7.9,77.5
0.427888,0.548177,0.709032,0.8,10.5
1.126897,1.225855,1.266789,6.8,80.3
1.059269,1.149096,1.188733,5.7,69.2
0.702947,0.83952,0.961452,1.7,25.1
1.104646,1.203431,1.241009,6.1,83.9
0.762151,0.913631,1.018588,2.8,33.3
0.582731,0.704508,0.839233,0.7,15.1
0.671053,0.757219,0.880129,1.6,14.1
0.674144,0.748098,0.886322,1.1,4.5
0.675345,0.776986,0.897349,0.9,7.4
0.441418,0.545651,0.722461,1,13
0.527943,0.683537,0.866284,0.5,5.8
0.410804,0.544122,0.700033,1,4
0.682177,0.839626,0.996547,0.7,5.7
0.586827,0.664767,0.741644,1.5,9.2
0.618401,0.788059,0.965911,0.6,3.8
0.634891,0.717917,0.810417,1.8,14.2
0.597309,0.703682,0.81181,1.6,0.1
0.695647,0.845177,0.991256,0.9,6.2
0.624487,0.779664,0.920049,2.3,20.7
0.435075,0.535642,0.651573,3,33.3
0.527733,0.613456,0.709682,1.1,9.8
0.626583,0.741183,0.852441,0.6,3.8
0.588721,0.791655,0.968053,0.9,6.4
0.686452,0.759751,0.857358,1.1,12
0.648833,0.77409,0.913481,1.3,4
0.420986,0.519571,0.63806,1.2,15
0.615571,0.79351,0.971146,0.6,6.3
0.55488,0.684375,0.827752,0.4,2.8
0.409207,0.471914,0.557181,1.3,10.2
0.552732,0.629579,0.729317,1.4,8.7
0.678601,0.751285,0.880157,0.9,8
0.578267,0.724451,0.878247,1.3,13.6
0.616886,0.754838,0.895726,1,7.9
0.548069,0.644386,0.781627,0.9,7.4
0.660486,0.866709,1.025122,1.3,5.5
0.513061,0.744486,0.925882,1.1,12.7
0.468833,0.606289,0.751398,1.6,14.5
0.599831,0.814075,0.992856,1,6.4
0.499982,0.633131,0.768689,1,4.5
0.39146,0.493198,0.590756,1.3,0.2
0.555007,0.772166,0.957488,1,4.7
0.560799,0.767503,0.943711,1.1,8.3
0.659622,0.932104,1.108133,0.7,5.8
0.446913,0.538542,0.636787,1.9,16
0.506884,0.689791,0.857648,1.2,18.2
0.480994,0.623549,0.774264,1.1,6
0.494906,0.623471,0.777923,0.7,5.9
0.640926,0.744682,0.87707,0.7,6.5
0.370863,0.456621,0.554423,0.8,9.8
0.377628,0.501335,0.630365,1.3,11.4
0.509275,0.662394,0.80122,2.1,20
0.581005,0.776042,0.932846,1.9,12.9
0.636467,0.817124,0.969581,1,4.3
0.410364,0.532819,0.639269,1.4,24.8
0.596525,0.703699,0.797843,3.5,40
0.577132,0.845895,1.029577,1,10.6
0.557166,0.773781,0.958403,0.8,9
0.706346,0.939048,1.112725,1.8,14.2
0.635183,0.847917,1.008088,2,24.3
0.57886,0.711872,0.832843,3,27.2
0.624462,0.77217,0.933697,1.1,9.4
0.514716,0.674003,0.832819,1.3,11.5
0.507013,0.675989,0.839831,1.3,15.7
0.567251,0.78617,0.96928,1,10.4
0.518692,0.690829,0.854107,0.9,11.3
0.543912,0.682953,0.809586,1.4,23.7
0.535262,0.713603,0.845893,1.1,6
0.473978,0.623446,0.763228,1.2,15.8
0.518357,0.7068,0.877603,0.8,15.5
0.508699,0.650369,0.784242,1.2,9.8
0.425036,0.548696,0.711337,0.8,15.5
0.455285,0.640588,0.811917,0.9,12.5
0.521087,0.687251,0.850504,1,8.2
0.684636,0.90334,1.069283,1.4,3.2
0.464,0.615714,0.763078,0.7,7
0.484956,0.665934,0.83853,1,6.1
0.584026,0.821779,1.030643,0.8,6.6
0.485837,0.666793,0.856909,1,6.7
0.527916,0.711282,0.888834,0.7,5.9
0.657368,0.846517,1.014559,1.9,20.8
0.490607,0.647264,0.838849,0.8,6.7
0.524818,0.707437,0.915967,0.9,8.9
0.463864,0.628411,0.812756,0.7,7.2
0.54267,0.725882,0.880689,2.4,35.3
0.596946,0.748965,0.904028,1.1,10.8
0.669258,0.89783,1.067051,2.3,25.4
0.504616,0.63955,0.779448,1.3,13.6
0.485824,0.619047,0.755925,0.9,5.8
0.420564,0.507007,0.640885,0.9,9
0.536059,0.73296,0.918109,0.7,5.9
0.38545,0.522589,0.64475,0.6,3.5
0.362413,0.507881,0.669845,0.6,8.2
0.508395,0.654252,0.792953,0.8,13
0.394732,0.530571,0.661758,0.7,29.7
0.511002,0.683432,0.845607,0.6,5.9
0.614348,0.773606,0.910987,1.7,19.8
0.578078,0.625647,0.702122,0.7,5.2
0.697513,0.829118,0.947651,1.4,12.3
0.517326,0.666584,0.830328,0.8,9.6
0.509881,0.707246,0.872059,1.5,16.4
0.541367,0.69106,0.828753,2.4,37.9
0.461367,0.643752,0.822123,0.7,5.4
0.541374,0.687253,0.835386,1.1,10.8
0.595479,0.721279,0.855047,1.1,11.7
0.458879,0.621789,0.806648,0.8,13.6
0.500891,0.639945,0.791138,1,18.2
0.503595,0.636128,0.799689,0.6,6.5
0.378537,0.477624,0.577273,0.4,3.7
0.534931,0.69906,0.87855,1.1,8.6
0.545946,0.665353,0.841766,1.3,10.4
0.487125,0.610888,0.73831,0.8,7.2
0.461288,0.573339,0.742078,2.3,16.6
0.505052,0.618479,0.792958,1.2,9.3
0.453202,0.578749,0.753174,1.6,12.8
0.518391,0.672249,0.851464,1.2,9.3
0.508475,0.623374,0.789098,1.1,5.5
0.45995,0.567725,0.714923,2,17.5
0.486604,0.623526,0.809977,1.5,12
0.491066,0.647542,0.798361,1.2,11.4
0.474844,0.620169,0.794792,2.1,17.4
0.537374,0.659501,0.801821,2,16.9
0.417668,0.578867,0.781048,1.7,12.3
0.440604,0.594258,0.783742,1.7,12.7
0.419228,0.536417,0.650638,2.4,22.6
0.487644,0.687183,0.860558,1.9,16.8
0.516443,0.678533,0.86964,1.4,7.6
0.528412,0.76407,0.970924,0.8,6.3
0.559695,0.794795,0.978401,2.1,11.7
0.583741,0.77631,0.934026,1.8,14.1
0.561177,0.780991,0.958388,1.7,12.7
0.73207,0.840054,0.971689,5.1,40.1
0.557058,0.72326,0.882139,3.9,42.7
0.519606,0.772197,0.975295,0.9,6.8
0.431604,0.618296,0.763102,0.7,6.7
0.422754,0.53654,0.673395,0.9,6.9
0.499357,0.663673,0.864666,0.7,4.7
0.536856,0.687196,0.845492,0.5,3.3
0.505827,0.654335,0.828729,0.8,5.4
0.427431,0.576252,0.747585,0.6,3.4
0.578992,0.706237,0.855013,1.5,17.8
0.437895,0.593356,0.779319,1,10
0.487594,0.678119,0.862711,0.6,3.9
0.486155,0.644612,0.859604,1.1,8.2
0.550842,0.747661,0.938182,1,7.7
0.416106,0.578329,0.827437,0.7,5.9
0.431165,0.609097,0.840894,0.4,3.1
0.487679,0.724185,0.918632,1.2,10.2
0.49583,0.693486,0.922838,1.3,11.9
0.521597,0.656705,0.831314,2.1,15.8
0.46965,0.600079,0.78945,1.3,8.4
0.493044,0.700842,0.895944,1.1,7.3
0.472119,0.670339,0.850972,0.7,4.1
0.510427,0.66079,0.854111,2,16.3
0.51542,0.64884,0.82836,1.3,10
0.58206,0.725387,0.880338,2.1,20.1
0.611672,0.748306,0.854155,4.2,42.2
0.645266,0.74221,0.86729,2.5,46.9
0.568769,0.684592,0.810638,2.7,34.7
0.698922,0.814708,0.921451,8.4,131.2
0.531824,0.65905,0.81176,4.7,61.4
0.589476,0.715394,0.874026,5,40.1
0.627342,0.755859,0.885828,5.1,76.1
0.66504,0.792993,0.922276,6,98.5
0.683252,0.792915,0.882736,7.9,115.4
0.543614,0.643445,0.743254,2.7,30.8
0.453878,0.559531,0.715646,1.5,3.8
0.593469,0.697777,0.828984,6.2,103.6
0.54736,0.666589,0.812233,2.8,44.3
0.417652,0.521405,0.699195,1.6,25.4
0.438296,0.562719,0.772965,3.3,44.6
0.670862,0.758995,0.885557,1.5,14.2
0.605658,0.70872,0.832558,3.2,26.2
0.317537,0.383908,0.494816,0.8,7.6
0.725703,0.82395,0.944481,1.4,11.7
0.583047,0.731564,0.897673,6.7,63.8
0.580864,0.700541,0.847289,5.2,89.4
0.587169,0.69605,0.836442,3.5,56.5
0.662937,0.780674,0.927136,3.2,27
0.375733,0.487319,0.671634,1.8,17
0.74643,0.891451,0.990508,6.1,99.8
0.645713,0.745591,0.875426,4.5,36.5
0.607307,0.718619,0.803497,4.3,51.3
0.486566,0.572793,0.692226,1.1,10.7
0.695239,0.846253,0.954375,6.4,161.5
0.603154,0.722277,0.873641,2.1,17.4
0.621795,0.724249,0.892466,1.2,9.1
0.523313,0.61897,0.752714,1.8,4.5
0.774847,0.896578,0.986312,6.7,85
0.58955,0.72374,0.856809,1.9,37.9
0.525797,0.628793,0.766937,0.9,22.7
0.609512,0.73576,0.866529,1.6,30.3
0.60633,0.793918,0.943986,1.3,6.4
0.521959,0.704421,0.861781,1.5,24.7
0.595302,0.765639,0.92314,0.7,3.7
0.653434,0.870382,1.029054,1.3,8.9
0.565539,0.769418,0.936868,0.8,6.5
0.556498,0.741649,0.898752,0.8,9.8
0.56773,0.793766,0.976592,0.8,6.2
0.575178,0.744961,0.887765,1.4,2.5
0.643598,0.823657,0.96586,1.5,15.9
0.546025,0.687434,0.822394,1.6,3.4
0.589086,0.768528,0.918373,1.3,12.9
0.551282,0.710753,0.873119,1.3,21.1
0.679727,0.921148,1.090503,2.4,13.2
0.654789,0.863362,1.014962,1.6,20.2
0.626535,0.811136,0.971471,1.6,21.7
0.599936,0.772493,0.932922,1.2,14.7
0.64843,0.810296,0.95042,1.5,20.5
0.619808,0.789893,0.947351,1.4,20.2
0.492079,0.637379,0.777885,1.1,15.3
0.543604,0.723294,0.887449,1,5.6
0.560741,0.712479,0.853303,1.5,13.7
0.527751,0.694934,0.846252,0.9,19.3
0.684327,0.884386,1.032993,1.4,13.1
0.535801,0.734492,0.908011,0.8,6.7
0.43443,0.556618,0.683582,1.1,34.8
0.531725,0.663572,0.799661,0.9,6.2
0.510361,0.768207,0.958108,0.7,2.2
0.56781,0.74187,0.881687,1.2,11.1
0.541748,0.747337,0.914424,1.5,18.8
0.486437,0.671124,0.821328,1.3,12.8
0.53722,0.678085,0.824877,1,11.2
0.500618,0.69664,0.898271,0.7,4.9
0.535556,0.767052,0.937185,1.1,13
0.518004,0.698256,0.850037,1.2,17.9
0.553385,0.718061,0.863679,1.3,14.1
0.587132,0.741907,0.881874,1.6,27.9
0.69115,0.945464,1.099494,4.3,43.2
0.713956,0.82917,0.923936,4.7,40.5
0.469018,0.664801,0.842297,1.2,23.5
0.68294,0.909285,1.036242,1.4,16.1
0.602671,0.818153,1.006995,1.1,66.5
0.711511,0.973174,1.121861,1.9,21.1
0.608061,0.805298,0.958821,1.9,18
