665,560,490,point_id,coarse,clay,sand,silt,phc,phh,ec,caco3,p,n,k,elevation,lc1,lu1,stones,lon,lat,oc
0.541514,0.670658,0.826427,44403106,-9999.0,-9999.0,-9999.0,-9999.0,7.3,7.51,50.2,73,39.4,1.8,292.1,160,B16,U111,1,15.0,11.69728887,51.052823733
0.594906,0.726576,0.848101,44123126,-9999.0,-9999.0,-9999.0,-9999.0,4.9,5.23,25.9,1,19.6,2.0,90.0,322,C10,U120,1,30.8,11.30307849,51.237720575
0.594898,0.683529,0.798959,44383092,-9999.0,-9999.0,-9999.0,-9999.0,7.2,7.36,22.2,80,74.9,2.8,701.1,240,B13,U111,1,31.5,11.664253627,50.92742778
0.62672,0.735777,0.874349,44403046,-9999.0,-9999.0,-9999.0,-9999.0,5.9,6.14,30.4,3,36.8,3.1,115.3,485,E20,U111,2,25.8,11.677808229,50.513616197
0.582034,0.702005,0.832765,44343058,-9999.0,-9999.0,-9999.0,-9999.0,6.5,6.57,71.5,2,42.1,3.0,590.8,456,B16,U111,2,22.8,11.596895401,50.622671092
0.783591,0.91493,1.050552,44263090,-9999.0,-9999.0,-9999.0,-9999.0,4.2,4.15,47.7,1,27.6,3.6,346.4,389,C32,U120,1,48.3,11.493029663,50.911781424
0.636881,0.766698,0.909463,44203092,-9999.0,-9999.0,-9999.0,-9999.0,7.1,7.38,24.8,28,107.3,2.2,772.7,237,F40,U111,1,19.6,11.408277714,50.930825158
0.604604,0.727034,0.868622,44663072,-9999.0,-9999.0,-9999.0,-9999.0,6.2,6.13,52.7,1,24.1,3.9,99.4,259,E20,U111,1,31.3,12.054429856,50.74131149
0.728602,0.873027,1.004437,44523126,-9999.0,-9999.0,-9999.0,-9999.0,7.2,7.42,15.69,6,35.4,2.1,297.0,198,B11,U111,1,20.4,11.875664711,51.229902195
0.800954,0.918289,1.016253,44763132,-9999.0,-9999.0,-9999.0,-9999.0,6.5,6.55,22.0,2,48.2,2.1,192.1,126,B11,U111,1,19.9,12.221720829,51.27776245
0.66399,0.814913,0.944159,44203134,-9999.0,-9999.0,-9999.0,-9999.0,7.4,7.61,38.1,160,35.4,2.3,511.1,153,B11,U111,1,23.0,11.419827609,51.308274877
0.794772,0.926941,1.008906,44563080,-9999.0,-9999.0,-9999.0,-9999.0,7.3,4.13,12.67,2,35.7,2.5,92.2,359,C21,U120,1,48.4,11.915752077,50.81563501
0.688413,0.821623,0.922303,44623086,-9999.0,-9999.0,-9999.0,-9999.0,4.8,4.77,13.38,2,26.0,3.0,76.8,291,C22,U120,3,63.2,12.003173949,50.868105215
0.642903,0.780805,0.917617,44223106,-9999.0,-9999.0,-9999.0,-9999.0,7.1,7.46,28.4,20,44.7,2.3,347.9,237,B11,U111,1,19.3,11.440622348,51.056294792
0.631944,0.742641,0.879939,44223082,-9999.0,-9999.0,-9999.0,-9999.0,7.2,7.3,40.7,28,21.7,3.4,571.1,428,B11,U111,1,30.4,11.433950581,50.840602409
0.609608,0.738517,0.840759,44383080,-9999.0,-9999.0,-9999.0,-9999.0,4.0,4.97,57.6,1,21.0,1.3,51.2,275,C21,U120,1,25.1,11.660404698,50.819587779
0.534505,0.664648,0.787116,44223124,-9999.0,-9999.0,-9999.0,-9999.0,5.5,5.45,57.8,1,58.1,2.2,202.3,292,B13,U111,1,17.3,11.445676985,51.218056813
0.528018,0.652393,0.771222,44183124,-9999.0,-9999.0,-9999.0,-9999.0,6.5,6.78,16.54,1,51.3,2.5,199.4,332,B11,U111,1,23.6,11.388435347,51.218753855
0.594184,0.737101,0.861719,44623090,-9999.0,-9999.0,-9999.0,-9999.0,5.8,5.92,32.4,0,26.9,1.5,173.5,294,B32,U111,1,12.0,12.004721163,50.904046922
0.586705,0.709511,0.835188,44163086,-9999.0,-9999.0,-9999.0,-9999.0,6.4,6.56,62.2,4,18.6,2.9,172.0,454,C33,U120,2,35.6,11.349824528,50.877578211
0.802512,0.925943,1.026998,44103118,-9999.0,-9999.0,-9999.0,-9999.0,7.2,7.76,26.0,52,48.0,2.4,856.2,147,B11,U111,2,24.1,11.272458302,51.166140776
0.643991,0.772728,0.928282,44243098,-9999.0,-9999.0,-9999.0,-9999.0,7.4,7.8,22.5,155,36.6,2.8,543.0,228,B11,U111,1,27.0,11.466865922,50.984041592
0.767475,0.913364,1.03788,44423134,-9999.0,-9999.0,-9999.0,-9999.0,7.3,7.71,18.41,4,17.8,2.0,193.4,196,B13,U111,1,19.3,11.735245831,51.304005811
0.762239,0.910595,1.034921,44343140,-9999.0,-9999.0,-9999.0,-9999.0,7.2,7.68,23.1,4,42.5,2.3,534.8,202,B14,U111,1,21.0,11.622459593,51.359572177
0.562164,0.690874,0.831277,44483114,-9999.0,-9999.0,-9999.0,-9999.0,7.4,7.71,19.52,70,59.4,1.5,333.3,243,B13,U111,1,15.9,11.814168198,51.122984511
0.624999,0.743674,0.867236,44143064,-9999.0,-9999.0,-9999.0,-9999.0,6.5,6.65,12.3,2,41.0,2.3,132.4,200,E20,U111,1,21.0,11.315832186,50.680173272
0.611228,0.743102,0.878812,43783136,-9999.0,-9999.0,-9999.0,-9999.0,4.3,5.06,9.18,0,13.8,3.2,165.1,355,C33,U120,1,51.6,10.817859804,51.332030212
0.601447,0.734204,0.887423,43503136,-9999.0,-9999.0,-9999.0,-9999.0,7.2,7.6,24.1,52,54.9,2.6,417.5,465,B11,U111,2,25.2,10.416115942,51.334155527
0.581107,0.702666,0.837152,43823034,-9999.0,-9999.0,-9999.0,-9999.0,7.7,8.0,15.87,103,9.3,0.8,77.1,412,F40,U330,3,7.8,10.858189952,50.414772423
0.590696,0.721648,0.870637,43403140,-9999.0,-9999.0,-9999.0,-9999.0,7.4,7.58,21.8,10,44.5,2.2,285.4,351,B13,U111,1,20.1,10.272842993,51.370532467
0.676294,0.825644,0.929769,43283124,-9999.0,-9999.0,-9999.0,-9999.0,3.9,3.94,14.66,0,52.2,3.7,154.4,293,C21,U120,2,76.3,10.100207367,51.226992404
0.702435,0.827494,0.962089,43263126,-9999.0,-9999.0,-9999.0,-9999.0,6.8,6.74,18.64,11,14.5,4.0,292.6,502,C10,U120,2,43.2,10.071604661,51.244990736
0.617991,0.764654,0.918258,43703130,-9999.0,-9999.0,-9999.0,-9999.0,7.5,7.74,18.09,41,19.7,1.5,313.0,246,B41,U111,1,13.5,10.702254662,51.278850665
0.554249,0.670309,0.825925,43743118,-9999.0,-9999.0,-9999.0,-9999.0,7.5,7.83,23.0,88,27.0,1.5,260.4,221,B16,U111,1,14.3,10.757801359,51.170634196
0.533906,0.65815,0.810494,43483120,-9999.0,-9999.0,-9999.0,-9999.0,6.6,6.59,11.7,4,9.1,2.5,199.3,357,C10,U120,2,27.9,10.386209629,51.190439765
0.562024,0.72289,0.845276,43543086,-9999.0,-9999.0,-9999.0,-9999.0,3.9,3.93,8.8,0,22.5,2.8,76.1,383,C21,U120,1,56.9,10.468929179,50.884504408
0.63253,0.765353,0.869644,43483092,-9999.0,-9999.0,-9999.0,-9999.0,5.2,5.45,15.88,1,51.0,1.9,334.9,354,B32,U111,2,17.6,10.384115913,50.938753327
0.647538,0.784745,0.924746,43643106,-9999.0,-9999.0,-9999.0,-9999.0,6.5,6.48,16.92,1,79.2,4.2,922.6,301,E20,U111,1,41.4,10.613393773,51.063616415
0.582212,0.699107,0.826907,43583108,-9999.0,-9999.0,-9999.0,-9999.0,3.8,3.84,10.11,0,21.3,2.0,123.8,316,C10,U120,1,30.9,10.528011919,51.082014545
0.556907,0.662591,0.832433,43583104,-9999.0,-9999.0,-9999.0,-9999.0,7.2,7.51,28.2,156,54.2,2.7,739.4,344,B11,U111,3,24.6,10.527602054,51.046059847
0.656754,0.790922,0.910095,43203034,-9999.0,-9999.0,-9999.0,-9999.0,6.3,6.53,19.63,2,43.5,3.4,263.6,604,E20,U111,2,36.6,9.985930727,50.417982298
0.537426,0.678857,0.790635,43343112,-9999.0,-9999.0,-9999.0,-9999.0,6.2,6.35,12.46,3,32.6,1.2,108.2,283,C10,U120,2,20.7,10.185664583,51.119022423
0.706344,0.829695,0.943445,43223108,-9999.0,-9999.0,-9999.0,-9999.0,7.0,7.1,46.1,137,19.0,5.7,442.7,408,C33,U120,3,67.6,10.014270819,51.083214431
0.520258,0.665583,0.861906,42402894,-9999.0,-9999.0,-9999.0,-9999.0,7.6,7.87,20.3,72,81.8,1.3,286.8,191,B16,U111,1,11.6,8.889831941,49.153591577
0.491684,0.636027,0.793016,42542896,-9999.0,-9999.0,-9999.0,-9999.0,6.6,6.59,18.86,1,65.3,1.3,219.7,220,E30,U111,1,11.2,9.081357156,49.173312868
0.598298,0.718864,0.863631,43503046,-9999.0,-9999.0,-9999.0,-9999.0,7.2,7.29,35.4,167,56.2,5.7,547.2,327,E20,U111,1,53.3,10.408938893,50.52513869
0.648174,0.772211,0.912975,43343040,-9999.0,-9999.0,-9999.0,-9999.0,7.3,7.41,25.8,19,53.6,4.3,466.0,337,B15,U111,1,37.5,10.183109213,50.471779098
0.662484,0.800061,0.922483,43903090,-9999.0,-9999.0,-9999.0,-9999.0,7.4,7.56,24.0,14,15.4,2.7,210.9,239,E20,U111,1,24.7,10.981204552,50.917252938
0.777868,0.899308,0.999921,43803090,-9999.0,-9999.0,-9999.0,-9999.0,7.1,7.25,23.3,28,57.5,5.3,712.0,272,E20,U111,2,54.3,10.839013362,50.918371078
0.618269,0.776121,0.885767,43283088,-9999.0,-9999.0,-9999.0,-9999.0,5.8,5.79,21.0,1,62.6,2.3,283.4,263,E20,U111,1,21.7,10.099509436,50.903390725
0.651508,0.763328,0.841726,43543036,-9999.0,-9999.0,-9999.0,-9999.0,7.2,7.38,16.7,154,19.5,2.7,458.1,367,B71,U111,1,39.2,10.464457034,50.435023803
0.537511,0.674738,0.858216,42582904,-9999.0,-9999.0,-9999.0,-9999.0,7.5,7.77,20.6,21,34.1,1.8,412.5,217,B22,U111,1,15.5,9.13493038,49.245693782
0.520015,0.653123,0.823502,42622896,-9999.0,-9999.0,-9999.0,-9999.0,7.4,7.73,25.5,139,33.1,1.4,367.5,168,B53,U111,1,14.9,9.19103738,49.17415722
0.701424,0.854606,0.96786,42402876,-9999.0,-9999.0,-9999.0,-9999.0,7.3,7.85,41.1,37,42.7,2.6,398.0,264,B16,U111,2,32.5,8.893470017,48.991714524
0.690121,0.84002,0.97095,43283052,-9999.0,-9999.0,-9999.0,-9999.0,6.4,6.44,22.2,7,43.3,4.5,178.2,696,E20,U111,1,43.4,10.098823456,50.579764242
0.704354,0.822191,0.957657,43303056,-9999.0,-9999.0,-9999.0,-9999.0,7.0,7.03,41.5,29,40.2,5.7,1073.6,509,E20,U111,4,53.8,10.127155933,50.6156963
0.694227,0.798647,0.91542,43723086,-9999.0,-9999.0,-9999.0,-9999.0,6.9,7.05,27.5,122,19.3,6.6,422.1,359,E20,U111,1,69.0,10.724696137,50.883184722
0.64118,0.82367,0.964401,43603028,-9999.0,-9999.0,-9999.0,-9999.0,6.3,6.3,22.4,1,14.8,2.7,297.3,302,E20,U111,1,25.3,10.548067099,50.362729673
0.55022,0.671797,0.830611,42282892,-9999.0,-9999.0,-9999.0,-9999.0,7.6,7.79,45.5,129,51.2,2.4,315.1,176,B16,U111,1,21.2,8.725856012,49.133858296
0.504384,0.644743,0.80521,42522920,-9999.0,-9999.0,-9999.0,-9999.0,6.8,6.75,34.5,2,58.4,1.6,412.9,255,F40,U111,1,15.3,9.049761141,49.388911969
0.575191,0.710447,0.884549,43583140,-9999.0,-9999.0,-9999.0,-9999.0,6.3,6.25,11.09,2,13.0,3.3,150.7,507,C10,U120,1,40.2,10.531319489,51.369641979
0.797864,0.929935,1.037594,43923118,-9999.0,-9999.0,-9999.0,-9999.0,7.3,7.43,31.6,7,32.3,2.8,643.3,184,B13,U111,1,27.7,11.015141365,51.168672227
0.816758,0.935012,1.03454,43823106,-9999.0,-9999.0,-9999.0,-9999.0,7.5,7.72,22.3,21,29.5,3.3,746.6,172,E20,U311,1,40.7,10.870144336,51.061975262
0.665841,0.805157,0.957943,43783100,-9999.0,-9999.0,-9999.0,-9999.0,7.1,7.27,24.9,4,48.5,2.4,550.2,322,B16,U111,1,20.9,10.812144473,51.008458876
0.685505,0.823215,0.955067,43683100,-9999.0,-9999.0,-9999.0,-9999.0,7.1,7.24,20.9,3,51.1,2.3,598.8,264,B11,U111,1,19.6,10.669671052,51.009369411
0.569257,0.681435,0.78385,43683088,-9999.0,-9999.0,-9999.0,-9999.0,5.6,5.75,16.04,1,22.1,2.9,246.9,356,C10,U120,2,31.9,10.668118177,50.901504596
0.635271,0.756548,0.898343,43623094,-9999.0,-9999.0,-9999.0,-9999.0,7.2,7.29,23.2,20,25.5,2.8,559.3,336,B13,U111,1,26.6,10.583506393,50.955899007
0.574162,0.658935,0.817843,43723032,-9999.0,-9999.0,-9999.0,-9999.0,7.5,7.8,22.1,89,25.7,3.1,615.3,416,B55,U111,1,23.8,10.717239281,50.397758966
0.456059,0.595074,0.759858,42462906,-9999.0,-9999.0,-9999.0,-9999.0,5.9,5.88,14.07,3,21.5,1.3,221.1,293,B53,U111,1,11.7,8.969795243,49.262289755
0.527099,0.650116,0.817932,42362906,-9999.0,-9999.0,-9999.0,-9999.0,7.5,7.71,24.2,93,25.3,1.6,221.5,163,B35,U111,1,15.3,8.832454121,49.260946737
0.598094,0.740391,0.877738,43663138,-9999.0,-9999.0,-9999.0,-9999.0,6.5,6.38,15.2,4,33.7,4.4,371.1,377,D10,U410,1,48.2,10.645941121,51.35108652
0.556249,0.674831,0.775052,43883134,-9999.0,-9999.0,-9999.0,-9999.0,3.9,3.94,9.96,0,26.4,2.2,68.9,334,C33,U120,1,33.0,10.960953628,51.312960719
0.55966,0.668261,0.833174,43443126,-9999.0,-9999.0,-9999.0,-9999.0,7.2,7.47,19.65,78,33.5,3.0,468.0,351,B11,U111,4,24.2,10.329379491,51.244546886
0.603138,0.754867,0.919124,43543126,-9999.0,-9999.0,-9999.0,-9999.0,7.1,7.28,19.7,5,33.3,2.2,259.5,240,B11,U111,1,19.6,10.472584858,51.244053724
0.64874,0.804844,0.959388,43563124,-9999.0,-9999.0,-9999.0,-9999.0,7.0,7.11,24.4,2,20.6,2.1,209.1,240,B11,U111,1,16.5,10.501029922,51.225957224
0.651751,0.785908,0.937819,41323110,-9999.0,-9999.0,-9999.0,-9999.0,4.0,4.1,39.4,0,24.7,4.5,114.3,232,C10,U120,1,69.2,7.302887906,51.069857951
0.593206,0.722544,0.857031,41703136,-9999.0,-9999.0,-9999.0,-9999.0,5.0,5.0,52.3,0,26.9,4.2,77.5,278,E20,U111,1,35.8,7.833888862,51.314777106
0.691189,0.81299,0.936777,42043110,-9999.0,-9999.0,-9999.0,-9999.0,4.0,4.11,27.9,1,49.4,4.4,102.6,626,C31,U120,2,60.2,8.329931241,51.089182353
0.801064,0.962374,1.108169,42083076,-9999.0,-9999.0,-9999.0,-9999.0,4.1,4.11,42.7,1,37.1,5.1,158.6,527,C10,U120,1,69.1,8.397578803,50.784441487
0.847003,0.988214,1.094751,41603090,-9999.0,-9999.0,-9999.0,-9999.0,3.6,4.13,44.0,1,56.6,9.0,127.0,324,C21,U120,1,158.6,7.711080329,50.898772539
0.780366,0.906678,1.023274,42183126,-9999.0,-9999.0,-9999.0,-9999.0,3.6,3.75,30.1,1,48.8,7.2,127.0,632,C21,U120,2,121.5,8.525127296,51.235670765
0.707674,0.842724,0.973396,42083112,-9999.0,-9999.0,-9999.0,-9999.0,3.7,3.82,19.63,0,20.6,4.9,102.3,661,C10,U120,2,78.0,8.386383269,51.107962164
0.659411,0.774019,0.90437,42223116,-9999.0,-9999.0,-9999.0,-9999.0,4.8,4.98,15.08,1,40.0,4.2,170.9,451,E20,U111,2,42.6,8.585151006,51.146514735
0.655234,0.792591,0.925582,41703124,-9999.0,-9999.0,-9999.0,-9999.0,5.0,4.99,62.2,0,98.2,3.2,394.2,327,E20,U111,2,28.6,7.838960607,51.206968929
0.609737,0.741585,0.88292,42063100,-9999.0,-9999.0,-9999.0,-9999.0,4.9,5.2,8.1,0,51.1,3.6,105.8,519,E20,U111,1,33.5,8.361652136,50.999725648
0.681005,0.80585,0.954444,41923090,-9999.0,-9999.0,-9999.0,-9999.0,4.4,4.63,16.64,1,117.4,2.7,183.0,383,C10,U120,2,33.4,8.165825003,50.90687647
0.670468,0.807106,0.956525,42103072,-9999.0,-9999.0,-9999.0,-9999.0,5.3,5.34,34.6,0,18.5,4.7,87.4,345,E20,U111,1,40.7,8.427142462,50.748882842
0.618988,0.746476,0.882804,41983118,-9999.0,-9999.0,-9999.0,-9999.0,5.5,5.49,83.7,1,38.7,5.0,515.0,428,E20,U111,1,39.9,8.24158219,51.159805718
0.611864,0.734799,0.881283,42223066,-9999.0,-9999.0,-9999.0,-9999.0,5.9,6.0,9.02,0,46.5,2.8,255.2,208,E20,U111,2,23.0,8.598756275,50.697148521
0.567206,0.708053,0.85937,42223056,-9999.0,-9999.0,-9999.0,-9999.0,5.4,5.5,8.11,0,28.5,2.6,96.6,202,E20,U111,1,23.1,8.601438468,50.607269112
0.749765,0.873454,0.97639,41343142,-9999.0,-9999.0,-9999.0,-9999.0,3.4,3.81,28.6,0,46.9,8.2,118.3,182,E30,U120,2,151.3,7.314697529,51.357931631
0.758651,0.869791,0.983654,41823112,-9999.0,-9999.0,-9999.0,-9999.0,3.7,3.89,13.93,0,24.8,4.9,107.7,407,C31,U120,1,87.2,8.015260109,51.102211865
0.628673,0.746122,0.894598,42183076,-9999.0,-9999.0,-9999.0,-9999.0,5.3,5.64,9.68,0,44.8,2.6,185.9,361,E20,U111,3,19.8,8.539349937,50.786322241
0.575701,0.678133,0.811215,42043120,-9999.0,-9999.0,-9999.0,-9999.0,6.4,6.48,34.4,2,65.5,3.6,444.3,461,E20,U111,2,28.5,8.326678768,51.179043291
0.600953,0.718467,0.862518,42003130,-9999.0,-9999.0,-9999.0,-9999.0,4.5,4.58,29.7,0,115.8,3.8,141.6,388,C31,U120,3,36.1,8.266110675,51.268063447
0.591574,0.749849,0.921454,42223048,-9999.0,-9999.0,-9999.0,-9999.0,6.8,6.9,25.7,0,76.0,1.7,380.9,205,B32,U111,1,13.9,8.60357504,50.535364013
0.500193,0.62432,0.775902,41663160,-9999.0,-9999.0,-9999.0,-9999.0,6.8,6.95,9.76,1,30.0,1.3,98.4,149,B16,U111,1,11.3,7.766037646,51.529299755
0.910994,1.017067,1.099548,41323146,-9999.0,-9999.0,-9999.0,-9999.0,3.9,4.37,69.0,0,67.1,11.0,200.0,207,C32,U120,1,224.7,7.283872669,51.393192172
0.732307,0.854869,0.978875,41723116,-9999.0,-9999.0,-9999.0,-9999.0,4.4,4.59,13.66,0,26.9,5.1,99.0,404,C31,U120,1,68.3,7.870889033,51.135622259
0.555162,0.700904,0.864386,42023034,-9999.0,-9999.0,-9999.0,-9999.0,5.1,5.3,10.13,1,41.4,3.7,183.0,316,E20,U111,1,32.3,8.326021454,50.405765215
0.597778,0.743012,0.899541,41863092,-9999.0,-9999.0,-9999.0,-9999.0,5.2,5.23,29.3,0,20.1,3.4,69.4,327,E20,U111,2,29.5,8.079807728,50.923464484
0.615281,0.736527,0.869239,41403088,-9999.0,-9999.0,-9999.0,-9999.0,3.8,3.93,36.6,0,26.0,4.3,144.3,191,C10,U120,1,60.2,7.42793796,50.874834452
0.603312,0.732864,0.887097,41603078,-9999.0,-9999.0,-9999.0,-9999.0,4.0,4.03,23.9,0,30.7,2.8,105.6,222,C10,U120,1,29.4,7.716368831,50.790960398
0.816772,0.934932,1.028871,41503116,-9999.0,-9999.0,-9999.0,-9999.0,3.4,3.72,49.6,0,24.2,9.2,109.7,474,C21,U120,1,172.1,7.55672438,51.129439275
0.73416,0.874121,0.99784,41883064,-9999.0,-9999.0,-9999.0,-9999.0,5.0,5.23,19.41,0,28.8,8.5,163.4,588,E30,U112,1,78.3,8.118411606,50.672323004
0.780585,0.958496,1.145042,42123052,-9999.0,-9999.0,-9999.0,-9999.0,7.2,7.56,29.9,26,68.1,2.8,631.0,203,B14,U111,3,23.6,8.461383044,50.569515169
0.876028,1.030987,1.153469,41583142,-9999.0,-9999.0,-9999.0,-9999.0,6.9,6.99,32.2,98,31.7,9.3,230.0,210,C10,U120,4,120.1,7.659102628,51.365351467
0.755278,0.866403,0.981293,41383140,-9999.0,-9999.0,-9999.0,-9999.0,3.8,3.9,28.8,1,28.0,6.2,134.1,172,C10,U120,1,114.2,7.373120545,51.341275478
0.749956,0.87919,0.991447,41323084,-9999.0,-9999.0,-9999.0,-9999.0,4.3,4.38,69.3,1,31.5,8.7,153.6,147,C31,U120,1,151.3,7.316417513,50.836321714
0.631777,0.739583,0.846812,41923140,-9999.0,-9999.0,-9999.0,-9999.0,4.5,4.51,50.0,0,17.7,3.4,49.3,270,C21,U120,1,48.6,8.147896436,51.356152476
0.571859,0.698622,0.831693,41883136,-9999.0,-9999.0,-9999.0,-9999.0,5.1,5.09,67.3,0,53.6,3.4,163.7,325,E20,U111,1,25.8,8.091985705,51.319287425
0.733098,0.87849,1.013228,41823058,-9999.0,-9999.0,-9999.0,-9999.0,5.7,5.74,16.22,0,81.9,3.3,156.5,510,E20,U111,2,30.1,8.035822961,50.616989195
0.697914,0.827767,0.960678,41723044,-9999.0,-9999.0,-9999.0,-9999.0,5.5,5.59,13.26,0,39.7,3.2,156.4,322,E20,U111,2,29.4,7.90020559,50.48869064
0.60055,0.732406,0.883447,41563086,-9999.0,-9999.0,-9999.0,-9999.0,5.3,5.39,33.0,0,78.4,3.5,126.2,279,E20,U111,2,29.0,7.656057946,50.861697887
0.762573,0.903835,1.019043,41763136,-9999.0,-9999.0,-9999.0,-9999.0,3.6,3.8,24.4,0,38.8,5.7,160.4,369,D20,U120,2,130.7,7.919915919,51.316344022
0.73632,0.833741,0.939156,41603168,-9999.0,-9999.0,-9999.0,-9999.0,6.9,7.05,53.2,27,75.3,3.5,427.1,42,C10,U420,1,48.0,7.675949711,51.599480174
0.811004,0.930962,1.039754,41363134,-9999.0,-9999.0,-9999.0,-9999.0,3.7,3.86,25.5,0,55.6,6.5,164.0,292,C10,U120,1,116.3,7.347550396,51.286735979
0.566506,0.69656,0.867232,41543112,-9999.0,-9999.0,-9999.0,-9999.0,5.5,5.64,21.2,0,59.5,2.5,318.5,430,B16,U111,2,21.9,7.615694294,51.094693311
0.594552,0.729307,0.883242,41463108,-9999.0,-9999.0,-9999.0,-9999.0,5.0,5.09,44.0,0,48.7,3.3,134.0,280,E20,U111,2,27.9,7.503495433,51.056361181
0.683549,0.809254,0.933321,41743072,-9999.0,-9999.0,-9999.0,-9999.0,4.2,4.33,20.2,0,34.7,5.7,121.3,384,C31,U120,1,107.6,7.917247044,50.740803529
0.638717,0.775686,0.927813,41643094,-9999.0,-9999.0,-9999.0,-9999.0,4.7,5.0,8.45,0,59.6,3.6,64.9,352,E20,U111,1,31.0,7.766189495,50.935820928
0.616223,0.762337,0.933299,41823036,-9999.0,-9999.0,-9999.0,-9999.0,6.7,6.85,26.4,0,41.6,2.2,370.4,121,B32,U111,2,18.5,8.044049601,50.419287452
0.554269,0.704267,0.867833,41783032,-9999.0,-9999.0,-9999.0,-9999.0,6.3,6.4,12.13,0,42.8,1.9,212.5,180,B11,U111,3,16.2,7.989317885,50.382367882
0.560354,0.67155,0.836209,41423072,-9999.0,-9999.0,-9999.0,-9999.0,5.2,5.43,18.96,0,19.0,2.4,251.2,219,B71,U111,2,18.3,7.464160113,50.731730735
0.572855,0.706366,0.85089,41543076,-9999.0,-9999.0,-9999.0,-9999.0,5.2,5.25,45.0,0,35.9,3.1,66.6,176,E20,U111,1,24.3,7.632228983,50.771278305
0.659916,0.777292,0.913235,41643072,-9999.0,-9999.0,-9999.0,-9999.0,4.0,4.2,14.03,0,15.6,3.4,65.7,323,C21,U120,1,54.0,7.775640238,50.738159437
0.819619,0.936042,1.036422,41343124,-9999.0,-9999.0,-9999.0,-9999.0,3.4,3.72,27.3,0,39.4,6.7,94.5,310,C10,U120,1,117.3,7.324127489,51.196263707
0.567732,0.693354,0.798672,41443118,-9999.0,-9999.0,-9999.0,-9999.0,4.4,4.37,50.4,0,32.2,4.3,103.7,336,E10,U420,1,40.5,7.470072754,51.145570801
0.561785,0.691338,0.822434,41963126,-9999.0,-9999.0,-9999.0,-9999.0,5.9,6.02,27.2,0,84.9,2.4,202.4,336,B16,U111,2,17.8,8.21021133,51.231254469
0.561463,0.698534,0.852621,41743032,-9999.0,-9999.0,-9999.0,-9999.0,5.3,5.6,25.2,0,57.0,3.1,257.8,280,E20,U111,2,24.8,7.933101778,50.381367736
0.609499,0.744609,0.905973,41783068,-9999.0,-9999.0,-9999.0,-9999.0,5.2,5.55,62.9,0,51.2,6.2,521.9,500,E20,U111,4,56.7,7.975449471,50.705869676
0.758649,0.861251,0.977966,41503092,-9999.0,-9999.0,-9999.0,-9999.0,4.1,4.53,28.8,0,54.7,4.3,167.5,295,C10,U120,4,59.0,7.568065097,50.913840727
0.697394,0.842822,0.978574,40563176,-9999.0,-9999.0,-9999.0,-9999.0,5.9,6.15,10.83,0,54.2,1.6,146.0,23,B11,U111,1,13.8,6.170688456,51.631918323
0.918347,1.054377,1.141422,40963188,-9999.0,-9999.0,-9999.0,-9999.0,3.6,3.58,66.7,0,28.8,5.1,155.8,53,C10,U120,1,89.6,6.740189529,51.757084302
0.579086,0.696015,0.814924,40623160,-9999.0,-9999.0,-9999.0,-9999.0,7.1,7.44,38.0,18,147.3,1.8,194.8,27,B16,U111,1,15.9,6.269039666,51.491123991
0.660693,0.788285,0.921942,40923162,-9999.0,-9999.0,-9999.0,-9999.0,7.0,7.09,53.8,57,148.9,3.8,235.3,25,E20,U111,1,39.8,6.699321229,51.522056067
0.6473,0.772052,0.905394,40843158,-9999.0,-9999.0,-9999.0,-9999.0,6.4,6.52,20.1,1,83.3,1.6,60.6,23,B15,U111,1,15.4,6.586854138,51.482842555
0.683081,0.824926,0.948705,40703150,-9999.0,-9999.0,-9999.0,-9999.0,4.6,4.61,44.2,0,38.1,2.5,297.7,27,C10,U120,1,22.3,6.391203975,51.404984946
0.74499,0.864417,0.968238,40983082,-9999.0,-9999.0,-9999.0,-9999.0,5.3,5.38,39.3,0,9.1,2.5,144.3,133,C10,U120,1,32.2,6.835383957,50.806150523
0.592618,0.739481,0.917673,40923108,-9999.0,-9999.0,-9999.0,-9999.0,7.1,7.54,26.6,2,80.7,1.4,324.0,73,B22,U111,1,10.7,6.733972864,51.037240796
0.582054,0.726699,0.906261,40843122,-9999.0,-9999.0,-9999.0,-9999.0,7.1,7.28,17.72,3,42.5,1.1,163.4,54,B41,U111,1,8.9,6.610815634,51.159662978
0.740738,0.845145,0.973621,40903100,-9999.0,-9999.0,-9999.0,-9999.0,7.1,7.32,15.75,1,41.8,1.4,94.7,127,B11,U111,1,15.1,6.710584991,50.964606066
0.571999,0.708411,0.871379,40743104,-9999.0,-9999.0,-9999.0,-9999.0,6.4,6.44,30.4,1,64.4,1.3,128.0,98,B22,U111,1,9.2,6.480333759,50.993825464
0.549209,0.691881,0.860108,40703108,-9999.0,-9999.0,-9999.0,-9999.0,7.3,7.57,21.3,1,86.4,1.2,214.7,116,B11,U111,1,8.7,6.420644666,51.027988409
0.566166,0.695099,0.853083,40523090,-9999.0,-9999.0,-9999.0,-9999.0,6.3,6.45,16.35,0,74.1,1.6,171.4,177,B16,U111,1,15.5,6.177697005,50.858238906
0.614849,0.749599,0.905749,40963080,-9999.0,-9999.0,-9999.0,-9999.0,5.9,6.01,18.13,0,42.2,1.2,150.0,106,B16,U111,1,9.8,6.808263202,50.787410576
